ID,赛季id,服务器ID,服务器名字,分组ID(>0),阵营
8188,86,30003136,s106,3,1
8189,86,30003138,s108,3,1
8190,86,30003149,s119,3,1
8191,86,30003150,s120,3,1
8192,86,30003151,s121,3,1
8193,86,30003157,s127,3,1
8194,86,30003188,s158,3,1
8195,86,30003194,s164,3,1
8196,86,30003202,s172,3,1
8197,86,30003208,s178,3,1
8198,86,30003234,s204,3,1
8199,86,30003265,s235,3,1
8200,86,30003270,s240,3,1
8201,86,30003275,s245,3,1
8202,86,30003288,s258,3,1
8203,86,30003320,s290,3,1
8204,86,30003323,s293,3,1
8205,86,30003327,s297,3,1
8206,86,30003370,s331,3,1
8207,86,30003378,s339,3,1
8208,86,30003383,s344,3,1
8209,86,30003410,s371,3,1
8210,86,30003419,s380,3,1
8211,86,30003427,s388,3,1
8212,86,30003431,s392,3,1
8213,86,30003450,s411,3,1
8214,86,30003451,s412,3,1
8215,86,30003455,s416,3,1
8216,86,30003463,s424,3,1
8217,86,30003476,s437,3,1
8218,86,30003479,s440,3,1
8219,86,30003482,s443,3,1
8220,86,30003503,s464,3,1
8221,86,30003508,s469,3,1
8222,86,30003512,s473,3,1
8223,86,30003518,s479,3,1
8224,86,30003525,s486,3,1
8225,86,30003527,s488,3,1
8226,86,30003537,s498,3,1
8227,87,300003056,s26,1,1
8228,87,30003063,s33,1,1
8229,87,30003071,s41,1,1
8230,87,30003074,s44,1,1
8231,87,30003076,s46,1,1
8232,87,30003086,s56,1,1
8233,87,30003091,s61,1,1
8234,87,30003105,s75,1,1
8235,87,30003115,s85,1,1
8236,87,30003127,s97,1,1
8237,87,30003128,s98,1,1
8238,87,30003147,s117,1,1
8239,87,30003149,s119,1,1
8240,87,30003163,s133,1,1
8241,87,30003169,s139,1,1
8242,87,30003177,s147,1,1
8243,87,30003183,s153,1,1
8244,87,30003192,s162,1,1
8245,87,30003199,s169,1,1
8246,87,30003200,s170,1,1
8247,87,30003209,s179,1,1
8248,87,30003229,s199,1,1
8249,87,30003235,s205,1,1
8250,87,30003237,s207,1,1
8251,87,30003288,s258,1,1
8252,87,30003297,s267,1,1
8253,87,30003317,s287,1,1
8254,87,30003364,s325,1,1
8255,87,30003377,s338,1,1
8256,87,30003378,s339,1,1
8257,87,30003395,s356,1,1
8258,87,30003406,s367,1,1
8259,87,30003410,s371,1,1
8260,87,30003416,s377,1,1
8261,87,30003453,s414,1,1
8262,87,30003458,s419,1,1
8263,87,30003478,s439,1,1
8264,87,30003501,s462,1,1
8265,87,30003513,s474,1,1
8266,87,30003522,s483,1,1
8267,87,30003531,s492,1,1
8268,87,30003533,s494,1,1
8269,87,30003534,s495,1,1
8270,87,30003550,s511,1,1
8271,87,10000332,s2,1,2
8272,87,30003075,s45,1,2
8273,87,30003089,s59,1,2
8274,87,30003154,s124,1,2
8275,87,30003158,s128,1,2
8276,87,30003159,s129,1,2
8277,87,30003167,s137,1,2
8278,87,30003179,s149,1,2
8279,87,30003181,s151,1,2
8280,87,30003215,s185,1,2
8281,87,30003223,s193,1,2
8282,87,30003224,s194,1,2
8283,87,30003225,s195,1,2
8284,87,30003228,s198,1,2
8285,87,30003245,s215,1,2
8286,87,30003259,s229,1,2
8287,87,30003263,s233,1,2
8288,87,30003279,s249,1,2
8289,87,30003293,s263,1,2
8290,87,30003307,s277,1,2
8291,87,30003316,s286,1,2
8292,87,30003325,s295,1,2
8293,87,30003337,s307,1,2
8294,87,30003343,s313,1,2
8295,87,30003384,s345,1,2
8296,87,30003389,s350,1,2
8297,87,30003417,s378,1,2
8298,87,30003419,s380,1,2
8299,87,30003420,s381,1,2
8300,87,30003428,s389,1,2
8301,87,30003447,s408,1,2
8302,87,30003452,s413,1,2
8303,87,30003456,s417,1,2
8304,87,30003472,s433,1,2
8305,87,30003474,s435,1,2
8306,87,30003479,s440,1,2
8307,87,30003491,s452,1,2
8308,87,30003502,s463,1,2
8309,87,30003512,s473,1,2
8310,87,30003517,s478,1,2
8311,87,30003530,s491,1,2
8312,87,30003538,s499,1,2
8313,87,30003551,s512,1,2
8314,87,10000336,s6,1,3
8315,87,10000344,s14,1,3
8316,87,10000348,s18,1,3
8317,87,30003097,s67,1,3
8318,87,30003098,s68,1,3
8319,87,30003123,s93,1,3
8320,87,30003140,s110,1,3
8321,87,30003155,s125,1,3
8322,87,30003156,s126,1,3
8323,87,30003160,s130,1,3
8324,87,30003162,s132,1,3
8325,87,30003170,s140,1,3
8326,87,30003172,s142,1,3
8327,87,30003186,s156,1,3
8328,87,30003195,s165,1,3
8329,87,30003212,s182,1,3
8330,87,30003239,s209,1,3
8331,87,30003251,s221,1,3
8332,87,30003262,s232,1,3
8333,87,30003294,s264,1,3
8334,87,30003304,s274,1,3
8335,87,30003315,s285,1,3
8336,87,30003322,s292,1,3
8337,87,30003327,s297,1,3
8338,87,30003344,s314,1,3
8339,87,30003363,s324,1,3
8340,87,30003379,s340,1,3
8341,87,30003380,s341,1,3
8342,87,30003388,s349,1,3
8343,87,30003403,s364,1,3
8344,87,30003408,s369,1,3
8345,87,30003431,s392,1,3
8346,87,30003449,s410,1,3
8347,87,30003463,s424,1,3
8348,87,30003489,s450,1,3
8349,87,30003493,s454,1,3
8350,87,30003495,s456,1,3
8351,87,30003497,s458,1,3
8352,87,30003509,s470,1,3
8353,87,30003519,s480,1,3
8354,87,30003537,s498,1,3
8355,87,30003546,s507,1,3
8356,87,30003553,s514,1,3
8357,87,300003057,s27,1,4
8358,87,30003072,s42,1,4
8359,87,30003088,s58,1,4
8360,87,30003096,s66,1,4
8361,87,30003101,s71,1,4
8362,87,30003103,s73,1,4
8363,87,30003104,s74,1,4
8364,87,30003131,s101,1,4
8365,87,30003146,s116,1,4
8366,87,30003152,s122,1,4
8367,87,30003161,s131,1,4
8368,87,30003164,s134,1,4
8369,87,30003171,s141,1,4
8370,87,30003193,s163,1,4
8371,87,30003201,s171,1,4
8372,87,30003213,s183,1,4
8373,87,30003221,s191,1,4
8374,87,30003233,s203,1,4
8375,87,30003234,s204,1,4
8376,87,30003247,s217,1,4
8377,87,30003264,s234,1,4
8378,87,30003267,s237,1,4
8379,87,30003273,s243,1,4
8380,87,30003306,s276,1,4
8381,87,30003326,s296,1,4
8382,87,30003330,s300,1,4
8383,87,30003340,s310,1,4
8384,87,30003348,s318,1,4
8385,87,30003350,s320,1,4
8386,87,30003382,s343,1,4
8387,87,30003386,s347,1,4
8388,87,30003411,s372,1,4
8389,87,30003414,s375,1,4
8390,87,30003423,s384,1,4
8391,87,30003425,s386,1,4
8392,87,30003434,s395,1,4
8393,87,30003448,s409,1,4
8394,87,30003469,s430,1,4
8395,87,30003477,s438,1,4
8396,87,30003490,s451,1,4
8397,87,30003500,s461,1,4
8398,87,30003510,s471,1,4
8399,87,30003515,s476,1,4
8400,87,30003516,s477,1,4
8401,87,30003518,s479,1,4
8402,87,10000340,s10,2,1
8403,87,10000347,s17,2,1
8404,87,30003061,s31,2,1
8405,87,30003077,s47,2,1
8406,87,30003079,s49,2,1
8407,87,30003100,s70,2,1
8408,87,30003107,s77,2,1
8409,87,30003120,s90,2,1
8410,87,30003134,s104,2,1
8411,87,30003198,s168,2,1
8412,87,30003202,s172,2,1
8413,87,30003206,s176,2,1
8414,87,30003207,s177,2,1
8415,87,30003216,s186,2,1
8416,87,30003226,s196,2,1
8417,87,30003227,s197,2,1
8418,87,30003278,s248,2,1
8419,87,30003280,s250,2,1
8420,87,30003287,s257,2,1
8421,87,30003305,s275,2,1
8422,87,30003313,s283,2,1
8423,87,30003324,s294,2,1
8424,87,30003335,s305,2,1
8425,87,30003351,s321,2,1
8426,87,30003369,s330,2,1
8427,87,30003372,s333,2,1
8428,87,30003381,s342,2,1
8429,87,30003390,s351,2,1
8430,87,30003394,s355,2,1
8431,87,30003399,s360,2,1
8432,87,30003413,s374,2,1
8433,87,30003429,s390,2,1
8434,87,30003432,s393,2,1
8435,87,30003445,s406,2,1
8436,87,30003457,s418,2,1
8437,87,30003481,s442,2,1
8438,87,30003485,s446,2,1
8439,87,30003499,s460,2,1
8440,87,30003506,s467,2,1
8441,87,30003507,s468,2,1
8442,87,30003511,s472,2,1
8443,87,30003527,s488,2,1
8444,87,30003539,s500,2,1
8445,87,30003549,s510,2,1
8446,87,30003064,s34,2,2
8447,87,30003066,s36,2,2
8448,87,30003083,s53,2,2
8449,87,30003109,s79,2,2
8450,87,30003129,s99,2,2
8451,87,30003148,s118,2,2
8452,87,30003151,s121,2,2
8453,87,30003173,s143,2,2
8454,87,30003174,s144,2,2
8455,87,30003189,s159,2,2
8456,87,30003194,s164,2,2
8457,87,30003220,s190,2,2
8458,87,30003222,s192,2,2
8459,87,30003231,s201,2,2
8460,87,30003256,s226,2,2
8461,87,30003257,s227,2,2
8462,87,30003275,s245,2,2
8463,87,30003282,s252,2,2
8464,87,30003283,s253,2,2
8465,87,30003285,s255,2,2
8466,87,30003292,s262,2,2
8467,87,30003345,s315,2,2
8468,87,30003349,s319,2,2
8469,87,30003365,s326,2,2
8470,87,30003371,s332,2,2
8471,87,30003375,s336,2,2
8472,87,30003383,s344,2,2
8473,87,30003401,s362,2,2
8474,87,30003424,s385,2,2
8475,87,30003427,s388,2,2
8476,87,30003437,s398,2,2
8477,87,30003439,s400,2,2
8478,87,30003444,s405,2,2
8479,87,30003468,s429,2,2
8480,87,30003471,s432,2,2
8481,87,30003473,s434,2,2
8482,87,30003475,s436,2,2
8483,87,30003476,s437,2,2
8484,87,30003514,s475,2,2
8485,87,30003521,s482,2,2
8486,87,30003542,s503,2,2
8487,87,30003559,s520,2,2
8488,87,10000333,s3,2,3
8489,87,10000352,s22,2,3
8490,87,30003058,s28,2,3
8491,87,30003070,s40,2,3
8492,87,30003093,s63,2,3
8493,87,30003094,s64,2,3
8494,87,30003106,s76,2,3
8495,87,30003108,s78,2,3
8496,87,30003114,s84,2,3
8497,87,30003117,s87,2,3
8498,87,30003121,s91,2,3
8499,87,30003150,s120,2,3
8500,87,30003168,s138,2,3
8501,87,30003184,s154,2,3
8502,87,30003187,s157,2,3
8503,87,30003191,s161,2,3
8504,87,30003197,s167,2,3
8505,87,30003211,s181,2,3
8506,87,30003240,s210,2,3
8507,87,30003248,s218,2,3
8508,87,30003274,s244,2,3
8509,87,30003281,s251,2,3
8510,87,30003296,s266,2,3
8511,87,30003318,s288,2,3
8512,87,30003319,s289,2,3
8513,87,30003341,s311,2,3
8514,87,30003346,s316,2,3
8515,87,30003367,s328,2,3
8516,87,30003373,s334,2,3
8517,87,30003387,s348,2,3
8518,87,30003396,s357,2,3
8519,87,30003404,s365,2,3
8520,87,30003415,s376,2,3
8521,87,30003438,s399,2,3
8522,87,30003459,s420,2,3
8523,87,30003494,s455,2,3
8524,87,30003503,s464,2,3
8525,87,30003528,s489,2,3
8526,87,30003532,s493,2,3
8527,87,30003540,s501,2,3
8528,87,30003545,s506,2,3
8529,87,30003552,s513,2,3
8530,87,30003561,s522,2,3
8531,87,10000341,s11,2,4
8532,87,10000353,s23,2,4
8533,87,30000355,s25,2,4
8534,87,30003065,s35,2,4
8535,87,30003082,s52,2,4
8536,87,30003087,s57,2,4
8537,87,30003092,s62,2,4
8538,87,30003111,s81,2,4
8539,87,30003119,s89,2,4
8540,87,30003122,s92,2,4
8541,87,30003133,s103,2,4
8542,87,30003143,s113,2,4
8543,87,30003166,s136,2,4
8544,87,30003185,s155,2,4
8545,87,30003205,s175,2,4
8546,87,30003218,s188,2,4
8547,87,30003249,s219,2,4
8548,87,30003270,s240,2,4
8549,87,30003271,s241,2,4
8550,87,30003277,s247,2,4
8551,87,30003284,s254,2,4
8552,87,30003289,s259,2,4
8553,87,30003333,s303,2,4
8554,87,30003336,s306,2,4
8555,87,30003391,s352,2,4
8556,87,30003392,s353,2,4
8557,87,30003398,s359,2,4
8558,87,30003402,s363,2,4
8559,87,30003407,s368,2,4
8560,87,30003412,s373,2,4
8561,87,30003421,s382,2,4
8562,87,30003430,s391,2,4
8563,87,30003446,s407,2,4
8564,87,30003454,s415,2,4
8565,87,30003455,s416,2,4
8566,87,30003461,s422,2,4
8567,87,30003486,s447,2,4
8568,87,30003492,s453,2,4
8569,87,30003523,s484,2,4
8570,87,30003524,s485,2,4
8571,87,30003526,s487,2,4
8572,87,30003535,s496,2,4
8573,87,30003555,s516,2,4
8574,87,10000334,s4,3,1
8575,87,10000338,s8,3,1
8576,87,10000346,s16,3,1
8577,87,10000349,s19,3,1
8578,87,10000350,s20,3,1
8579,87,30003067,s37,3,1
8580,87,30003095,s65,3,1
8581,87,30003112,s82,3,1
8582,87,30003113,s83,3,1
8583,87,30003137,s107,3,1
8584,87,30003139,s109,3,1
8585,87,30003141,s111,3,1
8586,87,30003165,s135,3,1
8587,87,30003175,s145,3,1
8588,87,30003182,s152,3,1
8589,87,30003188,s158,3,1
8590,87,30003208,s178,3,1
8591,87,30003219,s189,3,1
8592,87,30003269,s239,3,1
8593,87,30003298,s268,3,1
8594,87,30003320,s290,3,1
8595,87,30003321,s291,3,1
8596,87,30003323,s293,3,1
8597,87,30003328,s298,3,1
8598,87,30003385,s346,3,1
8599,87,30003397,s358,3,1
8600,87,30003418,s379,3,1
8601,87,30003433,s394,3,1
8602,87,30003436,s397,3,1
8603,87,30003441,s402,3,1
8604,87,30003450,s411,3,1
8605,87,30003464,s425,3,1
8606,87,30003470,s431,3,1
8607,87,30003480,s441,3,1
8608,87,30003496,s457,3,1
8609,87,30003508,s469,3,1
8610,87,30003520,s481,3,1
8611,87,30003525,s486,3,1
8612,87,30003541,s502,3,1
8613,87,30003543,s504,3,1
8614,87,30003547,s508,3,1
8615,87,30003554,s515,3,1
8616,87,30003556,s517,3,1
8617,87,30003560,s521,3,1
8618,87,10000331,s1,3,2
8619,87,10000335,s5,3,2
8620,87,10000345,s15,3,2
8621,87,30003073,s43,3,2
8622,87,30003081,s51,3,2
8623,87,30003085,s55,3,2
8624,87,30003116,s86,3,2
8625,87,30003118,s88,3,2
8626,87,30003125,s95,3,2
8627,87,30003126,s96,3,2
8628,87,30003132,s102,3,2
8629,87,30003142,s112,3,2
8630,87,30003145,s115,3,2
8631,87,30003176,s146,3,2
8632,87,30003178,s148,3,2
8633,87,30003196,s166,3,2
8634,87,30003203,s173,3,2
8635,87,30003210,s180,3,2
8636,87,30003232,s202,3,2
8637,87,30003238,s208,3,2
8638,87,30003242,s212,3,2
8639,87,30003244,s214,3,2
8640,87,30003250,s220,3,2
8641,87,30003252,s222,3,2
8642,87,30003253,s223,3,2
8643,87,30003254,s224,3,2
8644,87,30003255,s225,3,2
8645,87,30003258,s228,3,2
8646,87,30003272,s242,3,2
8647,87,30003290,s260,3,2
8648,87,30003302,s272,3,2
8649,87,30003312,s282,3,2
8650,87,30003331,s301,3,2
8651,87,30003339,s309,3,2
8652,87,30003368,s329,3,2
8653,87,30003435,s396,3,2
8654,87,30003440,s401,3,2
8655,87,30003460,s421,3,2
8656,87,30003529,s490,3,2
8657,87,30003544,s505,3,2
8658,87,30003557,s518,3,2
8659,87,30003558,s519,3,2
8660,87,10000339,s9,3,3
8661,87,10000343,s13,3,3
8662,87,10000351,s21,3,3
8663,87,30000354,s24,3,3
8664,87,30003080,s50,3,3
8665,87,30003090,s60,3,3
8666,87,30003099,s69,3,3
8667,87,30003110,s80,3,3
8668,87,30003135,s105,3,3
8669,87,30003136,s106,3,3
8670,87,30003153,s123,3,3
8671,87,30003230,s200,3,3
8672,87,30003241,s211,3,3
8673,87,30003243,s213,3,3
8674,87,30003246,s216,3,3
8675,87,30003260,s230,3,3
8676,87,30003265,s235,3,3
8677,87,30003266,s236,3,3
8678,87,30003276,s246,3,3
8679,87,30003286,s256,3,3
8680,87,30003291,s261,3,3
8681,87,30003299,s269,3,3
8682,87,30003300,s270,3,3
8683,87,30003311,s281,3,3
8684,87,30003314,s284,3,3
8685,87,30003329,s299,3,3
8686,87,30003342,s312,3,3
8687,87,30003362,s323,3,3
8688,87,30003374,s335,3,3
8689,87,30003400,s361,3,3
8690,87,30003426,s387,3,3
8691,87,30003442,s403,3,3
8692,87,30003443,s404,3,3
8693,87,30003451,s412,3,3
8694,87,30003462,s423,3,3
8695,87,30003465,s426,3,3
8696,87,30003467,s428,3,3
8697,87,30003482,s443,3,3
8698,87,30003484,s445,3,3
8699,87,30003487,s448,3,3
8700,87,30003488,s449,3,3
8701,87,30003498,s459,3,3
8702,87,30003504,s465,3,3
8703,87,30003505,s466,3,3
8704,87,30003536,s497,3,3
8705,87,10000337,s7,3,4
8706,87,10000342,s12,3,4
8707,87,30003059,s29,3,4
8708,87,30003060,s30,3,4
8709,87,30003062,s32,3,4
8710,87,30003068,s38,3,4
8711,87,30003069,s39,3,4
8712,87,30003078,s48,3,4
8713,87,30003084,s54,3,4
8714,87,30003102,s72,3,4
8715,87,30003124,s94,3,4
8716,87,30003130,s100,3,4
8717,87,30003138,s108,3,4
8718,87,30003144,s114,3,4
8719,87,30003157,s127,3,4
8720,87,30003180,s150,3,4
8721,87,30003190,s160,3,4
8722,87,30003204,s174,3,4
8723,87,30003214,s184,3,4
8724,87,30003217,s187,3,4
8725,87,30003236,s206,3,4
8726,87,30003261,s231,3,4
8727,87,30003268,s238,3,4
8728,87,30003295,s265,3,4
8729,87,30003301,s271,3,4
8730,87,30003303,s273,3,4
8731,87,30003308,s278,3,4
8732,87,30003309,s279,3,4
8733,87,30003310,s280,3,4
8734,87,30003332,s302,3,4
8735,87,30003334,s304,3,4
8736,87,30003338,s308,3,4
8737,87,30003347,s317,3,4
8738,87,30003361,s322,3,4
8739,87,30003366,s327,3,4
8740,87,30003370,s331,3,4
8741,87,30003376,s337,3,4
8742,87,30003393,s354,3,4
8743,87,30003405,s366,3,4
8744,87,30003409,s370,3,4
8745,87,30003422,s383,3,4
8746,87,30003466,s427,3,4
8747,87,30003483,s444,3,4
8748,87,30003548,s509,3,4
8749,88,300003056,s26,1,2
8750,88,30003063,s33,1,2
8751,88,30003071,s41,1,2
8752,88,30003074,s44,1,2
8753,88,30003076,s46,1,2
8754,88,30003086,s56,1,2
8755,88,30003091,s61,1,2
8756,88,30003105,s75,1,2
8757,88,30003115,s85,1,2
8758,88,30003127,s97,1,2
8759,88,30003128,s98,1,2
8760,88,30003147,s117,1,2
8761,88,30003149,s119,1,2
8762,88,30003163,s133,1,2
8763,88,30003169,s139,1,2
8764,88,30003177,s147,1,2
8765,88,30003183,s153,1,2
8766,88,30003192,s162,1,2
8767,88,30003199,s169,1,2
8768,88,30003200,s170,1,2
8769,88,30003209,s179,1,2
8770,88,30003229,s199,1,2
8771,88,30003235,s205,1,2
8772,88,30003237,s207,1,2
8773,88,30003288,s258,1,2
8774,88,30003297,s267,1,2
8775,88,30003317,s287,1,2
8776,88,30003364,s325,1,2
8777,88,30003377,s338,1,2
8778,88,30003378,s339,1,2
8779,88,30003395,s356,1,2
8780,88,30003406,s367,1,2
8781,88,30003410,s371,1,2
8782,88,30003416,s377,1,2
8783,88,30003453,s414,1,2
8784,88,30003458,s419,1,2
8785,88,30003478,s439,1,2
8786,88,30003501,s462,1,2
8787,88,30003513,s474,1,2
8788,88,30003522,s483,1,2
8789,88,30003531,s492,1,2
8790,88,30003533,s494,1,2
8791,88,30003534,s495,1,2
8792,88,30003550,s511,1,2
8793,88,10000332,s2,1,3
8794,88,30003075,s45,1,3
8795,88,30003089,s59,1,3
8796,88,30003154,s124,1,3
8797,88,30003158,s128,1,3
8798,88,30003159,s129,1,3
8799,88,30003167,s137,1,3
8800,88,30003179,s149,1,3
8801,88,30003181,s151,1,3
8802,88,30003215,s185,1,3
8803,88,30003223,s193,1,3
8804,88,30003224,s194,1,3
8805,88,30003225,s195,1,3
8806,88,30003228,s198,1,3
8807,88,30003245,s215,1,3
8808,88,30003259,s229,1,3
8809,88,30003263,s233,1,3
8810,88,30003279,s249,1,3
8811,88,30003293,s263,1,3
8812,88,30003307,s277,1,3
8813,88,30003316,s286,1,3
8814,88,30003325,s295,1,3
8815,88,30003337,s307,1,3
8816,88,30003343,s313,1,3
8817,88,30003384,s345,1,3
8818,88,30003389,s350,1,3
8819,88,30003417,s378,1,3
8820,88,30003419,s380,1,3
8821,88,30003420,s381,1,3
8822,88,30003428,s389,1,3
8823,88,30003447,s408,1,3
8824,88,30003452,s413,1,3
8825,88,30003456,s417,1,3
8826,88,30003472,s433,1,3
8827,88,30003474,s435,1,3
8828,88,30003479,s440,1,3
8829,88,30003491,s452,1,3
8830,88,30003502,s463,1,3
8831,88,30003512,s473,1,3
8832,88,30003517,s478,1,3
8833,88,30003530,s491,1,3
8834,88,30003538,s499,1,3
8835,88,30003551,s512,1,3
8836,88,10000336,s6,1,4
8837,88,10000344,s14,1,4
8838,88,10000348,s18,1,4
8839,88,30003097,s67,1,4
8840,88,30003098,s68,1,4
8841,88,30003123,s93,1,4
8842,88,30003140,s110,1,4
8843,88,30003155,s125,1,4
8844,88,30003156,s126,1,4
8845,88,30003160,s130,1,4
8846,88,30003162,s132,1,4
8847,88,30003170,s140,1,4
8848,88,30003172,s142,1,4
8849,88,30003186,s156,1,4
8850,88,30003195,s165,1,4
8851,88,30003212,s182,1,4
8852,88,30003239,s209,1,4
8853,88,30003251,s221,1,4
8854,88,30003262,s232,1,4
8855,88,30003294,s264,1,4
8856,88,30003304,s274,1,4
8857,88,30003315,s285,1,4
8858,88,30003322,s292,1,4
8859,88,30003327,s297,1,4
8860,88,30003344,s314,1,4
8861,88,30003363,s324,1,4
8862,88,30003379,s340,1,4
8863,88,30003380,s341,1,4
8864,88,30003388,s349,1,4
8865,88,30003403,s364,1,4
8866,88,30003408,s369,1,4
8867,88,30003431,s392,1,4
8868,88,30003449,s410,1,4
8869,88,30003463,s424,1,4
8870,88,30003489,s450,1,4
8871,88,30003493,s454,1,4
8872,88,30003495,s456,1,4
8873,88,30003497,s458,1,4
8874,88,30003509,s470,1,4
8875,88,30003519,s480,1,4
8876,88,30003537,s498,1,4
8877,88,30003546,s507,1,4
8878,88,30003553,s514,1,4
8879,88,300003057,s27,1,1
8880,88,30003072,s42,1,1
8881,88,30003088,s58,1,1
8882,88,30003096,s66,1,1
8883,88,30003101,s71,1,1
8884,88,30003103,s73,1,1
8885,88,30003104,s74,1,1
8886,88,30003131,s101,1,1
8887,88,30003146,s116,1,1
8888,88,30003152,s122,1,1
8889,88,30003161,s131,1,1
8890,88,30003164,s134,1,1
8891,88,30003171,s141,1,1
8892,88,30003193,s163,1,1
8893,88,30003201,s171,1,1
8894,88,30003213,s183,1,1
8895,88,30003221,s191,1,1
8896,88,30003233,s203,1,1
8897,88,30003234,s204,1,1
8898,88,30003247,s217,1,1
8899,88,30003264,s234,1,1
8900,88,30003267,s237,1,1
8901,88,30003273,s243,1,1
8902,88,30003306,s276,1,1
8903,88,30003326,s296,1,1
8904,88,30003330,s300,1,1
8905,88,30003340,s310,1,1
8906,88,30003348,s318,1,1
8907,88,30003350,s320,1,1
8908,88,30003382,s343,1,1
8909,88,30003386,s347,1,1
8910,88,30003411,s372,1,1
8911,88,30003414,s375,1,1
8912,88,30003423,s384,1,1
8913,88,30003425,s386,1,1
8914,88,30003434,s395,1,1
8915,88,30003448,s409,1,1
8916,88,30003469,s430,1,1
8917,88,30003477,s438,1,1
8918,88,30003490,s451,1,1
8919,88,30003500,s461,1,1
8920,88,30003510,s471,1,1
8921,88,30003515,s476,1,1
8922,88,30003516,s477,1,1
8923,88,30003518,s479,1,1
8924,88,10000340,s10,2,2
8925,88,10000347,s17,2,2
8926,88,30003061,s31,2,2
8927,88,30003077,s47,2,2
8928,88,30003079,s49,2,2
8929,88,30003100,s70,2,2
8930,88,30003107,s77,2,2
8931,88,30003120,s90,2,2
8932,88,30003134,s104,2,2
8933,88,30003198,s168,2,2
8934,88,30003202,s172,2,2
8935,88,30003206,s176,2,2
8936,88,30003207,s177,2,2
8937,88,30003216,s186,2,2
8938,88,30003226,s196,2,2
8939,88,30003227,s197,2,2
8940,88,30003278,s248,2,2
8941,88,30003280,s250,2,2
8942,88,30003287,s257,2,2
8943,88,30003305,s275,2,2
8944,88,30003313,s283,2,2
8945,88,30003324,s294,2,2
8946,88,30003335,s305,2,2
8947,88,30003351,s321,2,2
8948,88,30003369,s330,2,2
8949,88,30003372,s333,2,2
8950,88,30003381,s342,2,2
8951,88,30003390,s351,2,2
8952,88,30003394,s355,2,2
8953,88,30003399,s360,2,2
8954,88,30003413,s374,2,2
8955,88,30003429,s390,2,2
8956,88,30003432,s393,2,2
8957,88,30003445,s406,2,2
8958,88,30003457,s418,2,2
8959,88,30003481,s442,2,2
8960,88,30003485,s446,2,2
8961,88,30003499,s460,2,2
8962,88,30003506,s467,2,2
8963,88,30003507,s468,2,2
8964,88,30003511,s472,2,2
8965,88,30003527,s488,2,2
8966,88,30003539,s500,2,2
8967,88,30003549,s510,2,2
8968,88,30003064,s34,2,3
8969,88,30003066,s36,2,3
8970,88,30003083,s53,2,3
8971,88,30003109,s79,2,3
8972,88,30003129,s99,2,3
8973,88,30003148,s118,2,3
8974,88,30003151,s121,2,3
8975,88,30003173,s143,2,3
8976,88,30003174,s144,2,3
8977,88,30003189,s159,2,3
8978,88,30003194,s164,2,3
8979,88,30003220,s190,2,3
8980,88,30003222,s192,2,3
8981,88,30003231,s201,2,3
8982,88,30003256,s226,2,3
8983,88,30003257,s227,2,3
8984,88,30003275,s245,2,3
8985,88,30003282,s252,2,3
8986,88,30003283,s253,2,3
8987,88,30003285,s255,2,3
8988,88,30003292,s262,2,3
8989,88,30003345,s315,2,3
8990,88,30003349,s319,2,3
8991,88,30003365,s326,2,3
8992,88,30003371,s332,2,3
8993,88,30003375,s336,2,3
8994,88,30003383,s344,2,3
8995,88,30003401,s362,2,3
8996,88,30003424,s385,2,3
8997,88,30003427,s388,2,3
8998,88,30003437,s398,2,3
8999,88,30003439,s400,2,3
9000,88,30003444,s405,2,3
9001,88,30003468,s429,2,3
9002,88,30003471,s432,2,3
9003,88,30003473,s434,2,3
9004,88,30003475,s436,2,3
9005,88,30003476,s437,2,3
9006,88,30003514,s475,2,3
9007,88,30003521,s482,2,3
9008,88,30003542,s503,2,3
9009,88,30003559,s520,2,3
9010,88,10000333,s3,2,4
9011,88,10000352,s22,2,4
9012,88,30003058,s28,2,4
9013,88,30003070,s40,2,4
9014,88,30003093,s63,2,4
9015,88,30003094,s64,2,4
9016,88,30003106,s76,2,4
9017,88,30003108,s78,2,4
9018,88,30003114,s84,2,4
9019,88,30003117,s87,2,4
9020,88,30003121,s91,2,4
9021,88,30003150,s120,2,4
9022,88,30003168,s138,2,4
9023,88,30003184,s154,2,4
9024,88,30003187,s157,2,4
9025,88,30003191,s161,2,4
9026,88,30003197,s167,2,4
9027,88,30003211,s181,2,4
9028,88,30003240,s210,2,4
9029,88,30003248,s218,2,4
9030,88,30003274,s244,2,4
9031,88,30003281,s251,2,4
9032,88,30003296,s266,2,4
9033,88,30003318,s288,2,4
9034,88,30003319,s289,2,4
9035,88,30003341,s311,2,4
9036,88,30003346,s316,2,4
9037,88,30003367,s328,2,4
9038,88,30003373,s334,2,4
9039,88,30003387,s348,2,4
9040,88,30003396,s357,2,4
9041,88,30003404,s365,2,4
9042,88,30003415,s376,2,4
9043,88,30003438,s399,2,4
9044,88,30003459,s420,2,4
9045,88,30003494,s455,2,4
9046,88,30003503,s464,2,4
9047,88,30003528,s489,2,4
9048,88,30003532,s493,2,4
9049,88,30003540,s501,2,4
9050,88,30003545,s506,2,4
9051,88,30003552,s513,2,4
9052,88,30003561,s522,2,4
9053,88,10000341,s11,2,1
9054,88,10000353,s23,2,1
9055,88,30000355,s25,2,1
9056,88,30003065,s35,2,1
9057,88,30003082,s52,2,1
9058,88,30003087,s57,2,1
9059,88,30003092,s62,2,1
9060,88,30003111,s81,2,1
