序号,掉落包ID,战器ID,几率
1019,1063,1432002,0.0029
1020,1063,1532002,0.0176
1021,1063,1133002,0.0132
1022,1063,1233002,0.0022
1023,1063,1333002,0.0022
1024,1063,1433002,0.0022
1025,1063,1533002,0.0132
1026,1064,1121009,0.0147
1027,1064,1221009,0.0147
1028,1064,1321009,0.088
1029,1064,1421009,0.088
1030,1064,1521009,0.0147
1031,1064,1122009,0.0147
1032,1064,1222009,0.0147
1033,1064,1322009,0.088
1034,1064,1422009,0.088
1035,1064,1522009,0.0147
1036,1064,1131003,0.0022
1037,1064,1231003,0.0022
1038,1064,1331003,0.0132
1039,1064,1431003,0.0132
1040,1064,1531003,0.0022
1041,1064,1132003,0.0029
1042,1064,1232003,0.0029
1043,1064,1332003,0.0176
1044,1064,1432003,0.0176
1045,1064,1532003,0.0029
1046,1064,1133003,0.0022
1047,1064,1233003,0.0022
1048,1064,1333003,0.0132
1049,1064,1433003,0.0132
1050,1064,1533003,0.0022
1051,1065,1121009,0.088
1052,1065,1221009,0.0147
1053,1065,1321009,0.088
1054,1065,1421009,0.0147
1055,1065,1521009,0.0147
1056,1065,1122009,0.088
1057,1065,1222009,0.0147
1058,1065,1322009,0.088
1059,1065,1422009,0.0147
1060,1065,1522009,0.0147
1061,1065,1131003,0.0132
1062,1065,1231003,0.0022
1063,1065,1331003,0.0132
1064,1065,1431003,0.0022
1065,1065,1531003,0.0022
1066,1065,1132003,0.0176
1067,1065,1232003,0.0029
1068,1065,1332003,0.0176
1069,1065,1432003,0.0029
1070,1065,1532003,0.0029
1071,1065,1133003,0.0132
1072,1065,1233003,0.0022
1073,1065,1333003,0.0132
1074,1065,1433003,0.0022
1075,1065,1533003,0.0022
1076,1066,1121009,0.0147
1077,1066,1221009,0.088
1078,1066,1321009,0.0147
1079,1066,1421009,0.0147
1080,1066,1521009,0.088
1081,1066,1122009,0.0147
1082,1066,1222009,0.088
1083,1066,1322009,0.0147
1084,1066,1422009,0.0147
1085,1066,1522009,0.088
1086,1066,1131003,0.0022
1087,1066,1231003,0.0132
1088,1066,1331003,0.0022
1089,1066,1431003,0.0022
1090,1066,1531003,0.0132
1091,1066,1132003,0.0029
1092,1066,1232003,0.0176
1093,1066,1332003,0.0029
1094,1066,1432003,0.0029
1095,1066,1532003,0.0176
1096,1066,1133003,0.0022
1097,1066,1233003,0.0132
1098,1066,1333003,0.0022
1099,1066,1433003,0.0022
1100,1066,1533003,0.0132
1101,1067,1121009,0.088
1102,1067,1221009,0.0147
1103,1067,1321009,0.088
1104,1067,1421009,0.0147
1105,1067,1521009,0.0147
1106,1067,1122009,0.088
1107,1067,1222009,0.0147
1108,1067,1322009,0.088
1109,1067,1422009,0.0147
1110,1067,1522009,0.0147
1111,1067,1131003,0.0132
1112,1067,1231003,0.0022
1113,1067,1331003,0.0132
1114,1067,1431003,0.0022
1115,1067,1531003,0.0022
1116,1067,1132003,0.0176
1117,1067,1232003,0.0029
1118,1067,1332003,0.0176
1119,1067,1432003,0.0029
1120,1067,1532003,0.0029
1121,1067,1133003,0.0132
1122,1067,1233003,0.0022
1123,1067,1333003,0.0132
1124,1067,1433003,0.0022
1125,1067,1533003,0.0022
1126,1068,1121010,0.0147
1127,1068,1221010,0.088
1128,1068,1321010,0.0147
1129,1068,1421010,0.088
1130,1068,1521010,0.0147
1131,1068,1122010,0.0147
1132,1068,1222010,0.088
1133,1068,1322010,0.0147
1134,1068,1422010,0.088
1135,1068,1522010,0.0147
1136,1068,1131004,0.0022
1137,1068,1231004,0.0132
1138,1068,1331004,0.0022
1139,1068,1431004,0.0132
1140,1068,1531004,0.0022
1141,1068,1132004,0.0029
1142,1068,1232004,0.0176
1143,1068,1332004,0.0029
1144,1068,1432004,0.0176
1145,1068,1532004,0.0029
1146,1068,1133004,0.0022
1147,1068,1233004,0.0132
1148,1068,1333004,0.0022
1149,1068,1433004,0.0132
1150,1068,1533004,0.0022
1151,1069,1121010,0.088
1152,1069,1221010,0.0147
1153,1069,1321010,0.0147
1154,1069,1421010,0.0147
1155,1069,1521010,0.088
1156,1069,1122010,0.088
1157,1069,1222010,0.0147
1158,1069,1322010,0.0147
1159,1069,1422010,0.0147
1160,1069,1522010,0.088
1161,1069,1131004,0.0132
1162,1069,1231004,0.0022
1163,1069,1331004,0.0022
1164,1069,1431004,0.0022
1165,1069,1531004,0.0132
1166,1069,1132004,0.0176
1167,1069,1232004,0.0029
1168,1069,1332004,0.0029
1169,1069,1432004,0.0029
1170,1069,1532004,0.0176
1171,1069,1133004,0.0132
1172,1069,1233004,0.0022
1173,1069,1333004,0.0022
1174,1069,1433004,0.0022
1175,1069,1533004,0.0132
1176,1070,1121010,0.0147
1177,1070,1221010,0.0147
1178,1070,1321010,0.088
1179,1070,1421010,0.088
1180,1070,1521010,0.0147
1181,1070,1122010,0.0147
1182,1070,1222010,0.0147
1183,1070,1322010,0.088
1184,1070,1422010,0.088
1185,1070,1522010,0.0147
1186,1070,1131004,0.0022
1187,1070,1231004,0.0022
1188,1070,1331004,0.0132
1189,1070,1431004,0.0132
1190,1070,1531004,0.0022
1191,1070,1132004,0.0029
1192,1070,1232004,0.0029
1193,1070,1332004,0.0176
1194,1070,1432004,0.0176
1195,1070,1532004,0.0029
1196,1070,1133004,0.0022
1197,1070,1233004,0.0022
1198,1070,1333004,0.0132
1199,1070,1433004,0.0132
1200,1070,1533004,0.0022
1201,1071,1121010,0.0147
1202,1071,1221010,0.088
1203,1071,1321010,0.0147
1204,1071,1421010,0.0147
1205,1071,1521010,0.088
1206,1071,1122010,0.0147
1207,1071,1222010,0.088
1208,1071,1322010,0.0147
1209,1071,1422010,0.0147
1210,1071,1522010,0.088
1211,1071,1131004,0.0022
1212,1071,1231004,0.0132
1213,1071,1331004,0.0022
1214,1071,1431004,0.0022
1215,1071,1531004,0.0132
1216,1071,1132004,0.0029
1217,1071,1232004,0.0176
1218,1071,1332004,0.0029
1219,1071,1432004,0.0029
1220,1071,1532004,0.0176
1221,1071,1133004,0.0022
1222,1071,1233004,0.0132
1223,1071,1333004,0.0022
1224,1071,1433004,0.0022
1225,1071,1533004,0.0132
1226,1072,1121008,0.077
1227,1072,1221008,0.0128
1228,1072,1321008,0.077
1229,1072,1421008,0.0128
1230,1072,1521008,0.0128
1231,1072,1122008,0.077
1232,1072,1222008,0.0128
1233,1072,1322008,0.077
1234,1072,1422008,0.0128
1235,1072,1522008,0.0128
1236,1072,1131005,0.0198
1237,1072,1231005,0.0033
1238,1072,1331005,0.0198
1239,1072,1431005,0.0033
1240,1072,1531005,0.0033
1241,1072,1132005,0.0264
1242,1072,1232005,0.0044
1243,1072,1332005,0.0264
1244,1072,1432005,0.0044
1245,1072,1532005,0.0044
1246,1072,1133005,0.0198
1247,1072,1233005,0.0033
1248,1072,1333005,0.0198
1249,1072,1433005,0.0033
1250,1072,1533005,0.0033
1251,1073,1121008,0.0128
1252,1073,1221008,0.077
1253,1073,1321008,0.0128
1254,1073,1421008,0.077
1255,1073,1521008,0.0128
1256,1073,1122008,0.0128
1257,1073,1222008,0.077
1258,1073,1322008,0.0128
1259,1073,1422008,0.077
1260,1073,1522008,0.0128
1261,1073,1131005,0.0033
1262,1073,1231005,0.0198
1263,1073,1331005,0.0033
1264,1073,1431005,0.0198
1265,1073,1531005,0.0033
1266,1073,1132005,0.0044
1267,1073,1232005,0.0264
1268,1073,1332005,0.0044
1269,1073,1432005,0.0264
1270,1073,1532005,0.0044
1271,1073,1133005,0.0033
1272,1073,1233005,0.0198
1273,1073,1333005,0.0033
1274,1073,1433005,0.0198
1275,1073,1533005,0.0033
1276,1074,1121008,0.077
1277,1074,1221008,0.0128
1278,1074,1321008,0.0128
1279,1074,1421008,0.0128
1280,1074,1521008,0.077
1281,1074,1122008,0.077
1282,1074,1222008,0.0128
1283,1074,1322008,0.0128
1284,1074,1422008,0.0128
1285,1074,1522008,0.077
1286,1074,1131005,0.0198
1287,1074,1231005,0.0033
1288,1074,1331005,0.0033
1289,1074,1431005,0.0033
1290,1074,1531005,0.0198
1291,1074,1132005,0.0264
1292,1074,1232005,0.0044
1293,1074,1332005,0.0044
1294,1074,1432005,0.0044
1295,1074,1532005,0.0264
1296,1074,1133005,0.0198
1297,1074,1233005,0.0033
1298,1074,1333005,0.0033
1299,1074,1433005,0.0033
1300,1074,1533005,0.0198
1301,1075,1121008,0.0128
1302,1075,1221008,0.0128
1303,1075,1321008,0.077
1304,1075,1421008,0.077
1305,1075,1521008,0.0128
1306,1075,1122008,0.0128
1307,1075,1222008,0.0128
1308,1075,1322008,0.077
1309,1075,1422008,0.077
1310,1075,1522008,0.0128
1311,1075,1131005,0.0033
1312,1075,1231005,0.0033
1313,1075,1331005,0.0198
1314,1075,1431005,0.0198
1315,1075,1531005,0.0033
1316,1075,1132005,0.0044
1317,1075,1232005,0.0044
1318,1075,1332005,0.0264
1319,1075,1432005,0.0264
1320,1075,1532005,0.0044
1321,1075,1133005,0.0033
1322,1075,1233005,0.0033
1323,1075,1333005,0.0198
1324,1075,1433005,0.0198
1325,1075,1533005,0.0033
1326,1076,1121009,0.0128
1327,1076,1221009,0.077
1328,1076,1321009,0.0128
1329,1076,1421009,0.0128
1330,1076,1521009,0.077
1331,1076,1122009,0.0128
1332,1076,1222009,0.077
1333,1076,1322009,0.0128
1334,1076,1422009,0.0128
1335,1076,1522009,0.077
1336,1076,1131006,0.0033
1337,1076,1231006,0.0198
1338,1076,1331006,0.0033
1339,1076,1431006,0.0033
1340,1076,1531006,0.0198
1341,1076,1132006,0.0044
1342,1076,1232006,0.0264
1343,1076,1332006,0.0044
1344,1076,1432006,0.0044
1345,1076,1532006,0.0264
1346,1076,1133006,0.0033
1347,1076,1233006,0.0198
1348,1076,1333006,0.0033
1349,1076,1433006,0.0033
1350,1076,1533006,0.0198
1351,1077,1121009,0.077
1352,1077,1221009,0.0128
1353,1077,1321009,0.077
1354,1077,1421009,0.0128
1355,1077,1521009,0.0128
1356,1077,1122009,0.077
1357,1077,1222009,0.0128
1358,1077,1322009,0.077
1359,1077,1422009,0.0128
1360,1077,1522009,0.0128
1361,1077,1131006,0.0198
1362,1077,1231006,0.0033
1363,1077,1331006,0.0198
1364,1077,1431006,0.0033
1365,1077,1531006,0.0033
1366,1077,1132006,0.0264
1367,1077,1232006,0.0044
1368,1077,1332006,0.0264
1369,1077,1432006,0.0044
1370,1077,1532006,0.0044
1371,1077,1133006,0.0198
1372,1077,1233006,0.0033
1373,1077,1333006,0.0198
1374,1077,1433006,0.0033
1375,1077,1533006,0.0033
1376,1078,1121009,0.0128
1377,1078,1221009,0.077
1378,1078,1321009,0.0128
1379,1078,1421009,0.077
1380,1078,1521009,0.0128
1381,1078,1122009,0.0128
1382,1078,1222009,0.077
1383,1078,1322009,0.0128
1384,1078,1422009,0.077
1385,1078,1522009,0.0128
1386,1078,1131006,0.0033
1387,1078,1231006,0.0198
1388,1078,1331006,0.0033
1389,1078,1431006,0.0198
1390,1078,1531006,0.0033
1391,1078,1132006,0.0044
1392,1078,1232006,0.0264
1393,1078,1332006,0.0044
1394,1078,1432006,0.0264
1395,1078,1532006,0.0044
1396,1078,1133006,0.0033
1397,1078,1233006,0.0198
1398,1078,1333006,0.0033
1399,1078,1433006,0.0198
1400,1078,1533006,0.0033
1401,1079,1121009,0.077
1402,1079,1221009,0.0128
1403,1079,1321009,0.0128
1404,1079,1421009,0.0128
1405,1079,1521009,0.077
1406,1079,1122009,0.077
1407,1079,1222009,0.0128
1408,1079,1322009,0.0128
1409,1079,1422009,0.0128
1410,1079,1522009,0.077
1411,1079,1131006,0.0198
1412,1079,1231006,0.0033
1413,1079,1331006,0.0033
1414,1079,1431006,0.0033
1415,1079,1531006,0.0198
1416,1079,1132006,0.0264
1417,1079,1232006,0.0044
1418,1079,1332006,0.0044
1419,1079,1432006,0.0044
1420,1079,1532006,0.0264
1421,1079,1133006,0.0198
1422,1079,1233006,0.0033
1423,1079,1333006,0.0033
1424,1079,1433006,0.0033
1425,1079,1533006,0.0198
1426,1080,1121010,0.0128
1427,1080,1221010,0.0128
1428,1080,1321010,0.077
1429,1080,1421010,0.077
1430,1080,1521010,0.0128
1431,1080,1122010,0.0128
1432,1080,1222010,0.0128
1433,1080,1322010,0.077
1434,1080,1422010,0.077
1435,1080,1522010,0.0128
1436,1080,1131007,0.0033
1437,1080,1231007,0.0033
1438,1080,1331007,0.0198
1439,1080,1431007,0.0198
1440,1080,1531007,0.0033
1441,1080,1132007,0.0044
1442,1080,1232007,0.0044
1443,1080,1332007,0.0264
1444,1080,1432007,0.0264
1445,1080,1532007,0.0044
1446,1080,1133007,0.0033
1447,1080,1233007,0.0033
1448,1080,1333007,0.0198
1449,1080,1433007,0.0198
1450,1080,1533007,0.0033
1451,1081,1121010,0.0128
1452,1081,1221010,0.077
1453,1081,1321010,0.0128
1454,1081,1421010,0.0128
1455,1081,1521010,0.077
1456,1081,1122010,0.0128
1457,1081,1222010,0.077
1458,1081,1322010,0.0128
1459,1081,1422010,0.0128
1460,1081,1522010,0.077
1461,1081,1131007,0.0033
1462,1081,1231007,0.0198
1463,1081,1331007,0.0033
1464,1081,1431007,0.0033
1465,1081,1531007,0.0198
1466,1081,1132007,0.0044
1467,1081,1232007,0.0264
1468,1081,1332007,0.0044
1469,1081,1432007,0.0044
1470,1081,1532007,0.0264
1471,1081,1133007,0.0033
1472,1081,1233007,0.0198
1473,1081,1333007,0.0033
1474,1081,1433007,0.0033
1475,1081,1533007,0.0198
1476,1082,1121010,0.077
1477,1082,1221010,0.0128
1478,1082,1321010,0.077
1479,1082,1421010,0.0128
1480,1082,1521010,0.0128
1481,1082,1122010,0.077
1482,1082,1222010,0.0128
1483,1082,1322010,0.077
1484,1082,1422010,0.0128
1485,1082,1522010,0.0128
1486,1082,1131007,0.0198
1487,1082,1231007,0.0033
1488,1082,1331007,0.0198
1489,1082,1431007,0.0033
1490,1082,1531007,0.0033
1491,1082,1132007,0.0264
1492,1082,1232007,0.0044
1493,1082,1332007,0.0264
1494,1082,1432007,0.0044
1495,1082,1532007,0.0044
1496,1082,1133007,0.0198
1497,1082,1233007,0.0033
1498,1082,1333007,0.0198
1499,1082,1433007,0.0033
1500,1082,1533007,0.0033
1501,1083,1121010,0.0128
1502,1083,1221010,0.077
1503,1083,1321010,0.0128
1504,1083,1421010,0.077
1505,1083,1521010,0.0128
1506,1083,1122010,0.0128
1507,1083,1222010,0.077
1508,1083,1322010,0.0128
1509,1083,1422010,0.077
1510,1083,1522010,0.0128
1511,1083,1131007,0.0033
1512,1083,1231007,0.0198
1513,1083,1331007,0.0033
1514,1083,1431007,0.0198
1515,1083,1531007,0.0033
1516,1083,1132007,0.0044
1517,1083,1232007,0.0264
1518,1083,1332007,0.0044
1519,1083,1432007,0.0264
1520,1083,1532007,0.0044
1521,1083,1133007,0.0033
1522,1083,1233007,0.0198
1523,1083,1333007,0.0033
1524,1083,1433007,0.0198
1525,1083,1533007,0.0033
1526,1084,1121008,0.0715
1527,1084,1221008,0.0119
1528,1084,1321008,0.0119
1529,1084,1421008,0.0119
1530,1084,1521008,0.0715
1531,1084,1122008,0.0715
1532,1084,1222008,0.0119
1533,1084,1322008,0.0119
1534,1084,1422008,0.0119
1535,1084,1522008,0.0715
1536,1084,1131008,0.0231
1537,1084,1231008,0.0039
1538,1084,1331008,0.0039
1539,1084,1431008,0.0039
1540,1084,1531008,0.0231
1541,1084,1132008,0.0308
1542,1084,1232008,0.0051
1543,1084,1332008,0.0051
1544,1084,1432008,0.0051
1545,1084,1532008,0.0308
1546,1084,1133008,0.0231
1547,1084,1233008,0.0039
1548,1084,1333008,0.0039
1549,1084,1433008,0.0039
1550,1084,1533008,0.0231
1551,1085,1121008,0.0119
1552,1085,1221008,0.0119
1553,1085,1321008,0.0715
1554,1085,1421008,0.0715
1555,1085,1521008,0.0119
1556,1085,1122008,0.0119
1557,1085,1222008,0.0119
1558,1085,1322008,0.0715
1559,1085,1422008,0.0715
1560,1085,1522008,0.0119
1561,1085,1131008,0.0039
1562,1085,1231008,0.0039
1563,1085,1331008,0.0231
1564,1085,1431008,0.0231
1565,1085,1531008,0.0039
1566,1085,1132008,0.0051
1567,1085,1232008,0.0051
1568,1085,1332008,0.0308
1569,1085,1432008,0.0308
1570,1085,1532008,0.0051
1571,1085,1133008,0.0039
1572,1085,1233008,0.0039
1573,1085,1333008,0.0231
1574,1085,1433008,0.0231
1575,1085,1533008,0.0039
1576,1086,1121008,0.0119
1577,1086,1221008,0.0715
1578,1086,1321008,0.0119
1579,1086,1421008,0.0119
1580,1086,1521008,0.0715
1581,1086,1122008,0.0119
1582,1086,1222008,0.0715
1583,1086,1322008,0.0119
1584,1086,1422008,0.0119
1585,1086,1522008,0.0715
1586,1086,1131008,0.0039
1587,1086,1231008,0.0231
1588,1086,1331008,0.0039
1589,1086,1431008,0.0039
1590,1086,1531008,0.0231
1591,1086,1132008,0.0051
1592,1086,1232008,0.0308
1593,1086,1332008,0.0051
1594,1086,1432008,0.0051
1595,1086,1532008,0.0308
1596,1086,1133008,0.0039
1597,1086,1233008,0.0231
1598,1086,1333008,0.0039
1599,1086,1433008,0.0039
1600,1086,1533008,0.0231
1601,1087,1121008,0.0119
1602,1087,1221008,0.0715
1603,1087,1321008,0.0119
1604,1087,1421008,0.0715
1605,1087,1521008,0.0119
1606,1087,1122008,0.0119
1607,1087,1222008,0.0715
1608,1087,1322008,0.0119
1609,1087,1422008,0.0715
1610,1087,1522008,0.0119
1611,1087,1131008,0.0039
1612,1087,1231008,0.0231
1613,1087,1331008,0.0039
1614,1087,1431008,0.0231
1615,1087,1531008,0.0039
1616,1087,1132008,0.0051
1617,1087,1232008,0.0308
1618,1087,1332008,0.0051
1619,1087,1432008,0.0308
1620,1087,1532008,0.0051
1621,1087,1133008,0.0039
1622,1087,1233008,0.0231
1623,1087,1333008,0.0039
1624,1087,1433008,0.0231
1625,1087,1533008,0.0039
1626,1088,1121009,0.0715
1627,1088,1221009,0.0119
1628,1088,1321009,0.0119
1629,1088,1421009,0.0119
1630,1088,1521009,0.0715
1631,1088,1122009,0.0715
1632,1088,1222009,0.0119
1633,1088,1322009,0.0119
1634,1088,1422009,0.0119
1635,1088,1522009,0.0715
1636,1088,1131009,0.0231
1637,1088,1231009,0.0039
1638,1088,1331009,0.0039
1639,1088,1431009,0.0039
1640,1088,1531009,0.0231
1641,1088,1132009,0.0308
1642,1088,1232009,0.0051
1643,1088,1332009,0.0051
1644,1088,1432009,0.0051
1645,1088,1532009,0.0308
1646,1088,1133009,0.0231
1647,1088,1233009,0.0039
1648,1088,1333009,0.0039
1649,1088,1433009,0.0039
1650,1088,1533009,0.0231
1651,1089,1121009,0.0119
1652,1089,1221009,0.0119
1653,1089,1321009,0.0715
1654,1089,1421009,0.0715
1655,1089,1521009,0.0119
1656,1089,1122009,0.0119
1657,1089,1222009,0.0119
1658,1089,1322009,0.0715
1659,1089,1422009,0.0715
1660,1089,1522009,0.0119
1661,1089,1131009,0.0039
1662,1089,1231009,0.0039
1663,1089,1331009,0.0231
1664,1089,1431009,0.0231
1665,1089,1531009,0.0039
1666,1089,1132009,0.0051
1667,1089,1232009,0.0051
1668,1089,1332009,0.0308
1669,1089,1432009,0.0308
1670,1089,1532009,0.0051
1671,1089,1133009,0.0039
1672,1089,1233009,0.0039
1673,1089,1333009,0.0231
1674,1089,1433009,0.0231
1675,1089,1533009,0.0039
1676,1090,1121009,0.0715
1677,1090,1221009,0.0119
1678,1090,1321009,0.0715
1679,1090,1421009,0.0119
1680,1090,1521009,0.0119
1681,1090,1122009,0.0715
1682,1090,1222009,0.0119
1683,1090,1322009,0.0715
1684,1090,1422009,0.0119
1685,1090,1522009,0.0119
1686,1090,1131009,0.0231
1687,1090,1231009,0.0039
1688,1090,1331009,0.0231
1689,1090,1431009,0.0039
1690,1090,1531009,0.0039
1691,1090,1132009,0.0308
1692,1090,1232009,0.0051
1693,1090,1332009,0.0308
1694,1090,1432009,0.0051
1695,1090,1532009,0.0051
1696,1090,1133009,0.0231
1697,1090,1233009,0.0039
1698,1090,1333009,0.0231
1699,1090,1433009,0.0039
1700,1090,1533009,0.0039
1701,1091,1121009,0.0119
1702,1091,1221009,0.0715
1703,1091,1321009,0.0119
1704,1091,1421009,0.0119
1705,1091,1521009,0.0715
1706,1091,1122009,0.0119
1707,1091,1222009,0.0715
1708,1091,1322009,0.0119
1709,1091,1422009,0.0119
1710,1091,1522009,0.0715
1711,1091,1131009,0.0039
1712,1091,1231009,0.0231
1713,1091,1331009,0.0039
1714,1091,1431009,0.0039
1715,1091,1531009,0.0231
1716,1091,1132009,0.0051
1717,1091,1232009,0.0308
1718,1091,1332009,0.0051
1719,1091,1432009,0.0051
1720,1091,1532009,0.0308
1721,1091,1133009,0.0039
1722,1091,1233009,0.0231
1723,1091,1333009,0.0039
1724,1091,1433009,0.0039
1725,1091,1533009,0.0231
1726,1092,1121010,0.0715
1727,1092,1221010,0.0119
1728,1092,1321010,0.0715
1729,1092,1421010,0.0119
1730,1092,1521010,0.0119
1731,1092,1122010,0.0715
1732,1092,1222010,0.0119
1733,1092,1322010,0.0715
1734,1092,1422010,0.0119
1735,1092,1522010,0.0119
1736,1092,1131010,0.0231
1737,1092,1231010,0.0039
1738,1092,1331010,0.0231
1739,1092,1431010,0.0039
1740,1092,1531010,0.0039
1741,1092,1132010,0.0308
1742,1092,1232010,0.0051
1743,1092,1332010,0.0308
1744,1092,1432010,0.0051
1745,1092,1532010,0.0051
1746,1092,1133010,0.0231
1747,1092,1233010,0.0039
1748,1092,1333010,0.0231
1749,1092,1433010,0.0039
1750,1092,1533010,0.0039
1751,1093,1121010,0.0119
1752,1093,1221010,0.0715
1753,1093,1321010,0.0119
1754,1093,1421010,0.0715
1755,1093,1521010,0.0119
1756,1093,1122010,0.0119
1757,1093,1222010,0.0715
1758,1093,1322010,0.0119
1759,1093,1422010,0.0715
1760,1093,1522010,0.0119
1761,1093,1131010,0.0039
1762,1093,1231010,0.0231
1763,1093,1331010,0.0039
1764,1093,1431010,0.0231
1765,1093,1531010,0.0039
1766,1093,1132010,0.0051
1767,1093,1232010,0.0308
1768,1093,1332010,0.0051
1769,1093,1432010,0.0308
1770,1093,1532010,0.0051
1771,1093,1133010,0.0039
1772,1093,1233010,0.0231
1773,1093,1333010,0.0039
1774,1093,1433010,0.0231
1775,1093,1533010,0.0039
1776,1094,1121010,0.0715
1777,1094,1221010,0.0119
1778,1094,1321010,0.0119
1779,1094,1421010,0.0119
1780,1094,1521010,0.0715
1781,1094,1122010,0.0715
1782,1094,1222010,0.0119
1783,1094,1322010,0.0119
1784,1094,1422010,0.0119
1785,1094,1522010,0.0715
1786,1094,1131010,0.0231
1787,1094,1231010,0.0039
1788,1094,1331010,0.0039
1789,1094,1431010,0.0039
1790,1094,1531010,0.0231
1791,1094,1132010,0.0308
1792,1094,1232010,0.0051
1793,1094,1332010,0.0051
1794,1094,1432010,0.0051
1795,1094,1532010,0.0308
1796,1094,1133010,0.0231
1797,1094,1233010,0.0039
1798,1094,1333010,0.0039
1799,1094,1433010,0.0039
1800,1094,1533010,0.0231
1801,1095,1121010,0.0119
1802,1095,1221010,0.0119
1803,1095,1321010,0.0715
1804,1095,1421010,0.0715
1805,1095,1521010,0.0119
1806,1095,1122010,0.0119
1807,1095,1222010,0.0119
1808,1095,1322010,0.0715
1809,1095,1422010,0.0715
1810,1095,1522010,0.0119
1811,1095,1131010,0.0039
1812,1095,1231010,0.0039
1813,1095,1331010,0.0231
1814,1095,1431010,0.0231
1815,1095,1531010,0.0039
1816,1095,1132010,0.0051
1817,1095,1232010,0.0051
1818,1095,1332010,0.0308
1819,1095,1432010,0.0308
1820,1095,1532010,0.0051
1821,1095,1133010,0.0039
1822,1095,1233010,0.0039
1823,1095,1333010,0.0231
1824,1095,1433010,0.0231
1825,1095,1533010,0.0039
1826,1096,1121008,0.011
1827,1096,1221008,0.066
1828,1096,1321008,0.011
1829,1096,1421008,0.011
1830,1096,1521008,0.066
1831,1096,1122008,0.011
1832,1096,1222008,0.066
1833,1096,1322008,0.011
1834,1096,1422008,0.011
1835,1096,1522008,0.066
1836,1096,1131011,0.0044
1837,1096,1231011,0.0264
1838,1096,1331011,0.0044
1839,1096,1431011,0.0044
1840,1096,1531011,0.0264
1841,1096,1132011,0.0059
1842,1096,1232011,0.0352
1843,1096,1332011,0.0059
1844,1096,1432011,0.0059
1845,1096,1532011,0.0352
1846,1096,1133011,0.0044
1847,1096,1233011,0.0264
1848,1096,1333011,0.0044
1849,1096,1433011,0.0044
1850,1096,1533011,0.0264
1851,1097,1121008,0.066
1852,1097,1221008,0.011
1853,1097,1321008,0.066
1854,1097,1421008,0.011
1855,1097,1521008,0.011
1856,1097,1122008,0.066
1857,1097,1222008,0.011
1858,1097,1322008,0.066
1859,1097,1422008,0.011
1860,1097,1522008,0.011
