序号,类型 0:枪|1:弓|2:骑,武将风格,类型名,名字,国家 1:魏|2:蜀|3:吴|4:他,品质,人物等级,等级,武力,智力,兵力,士气,技能,被动技能1,被动技能2,被动技能3,被动技能,兵种等级,战器淬炼（CSVMagicWeaponSmeltAttr.csv）,性别(1男2女）,持续周期,Boss,互斥Id,默认x,默认y,默认战法,小图片atlas,小图片sprite,大图片,技能语音,死亡语音
14061,0,4,枪,西凉枪兵,4,3,28,3,245,180,254,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_05n,warrior/1D_03n
14062,1,1,弓,西凉弓兵,4,3,28,3,281,200,193,0,20040611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_06,warrior/6D_04
14063,1,2,弓,西凉弓兵,4,3,28,3,210,277,193,0,40040611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_05n,warrior/6D_03n
14071,0,3,枪,西凉枪兵,4,3,28,3,286,186,222,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_06,warrior/1D_04
14072,1,4,弓,西凉弓兵,4,3,28,3,286,207,196,0,10040711,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_05n,warrior/6D_03n
14073,2,1,骑,西凉骑兵,4,3,28,3,266,186,245,0,20040721,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/1S_06,warrior/1D_04
14081,0,2,枪,西凉枪兵,4,3,29,3,296,192,229,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_05n,warrior/1D_03n
14082,2,3,骑,郭汜,4,3,29,3,311,217,286,0,20040821,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/6S_04,warrior/6D_03n
14083,2,4,骑,李傕,4,3,29,3,355,217,244,0,20040822,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard196,card196,warrior/4S_05,warrior/4D_03
14084,1,1,弓,西凉弓兵,4,3,29,3,296,214,202,2,20040811,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_05n,warrior/6D_03n
14091,1,2,弓,西凉弓兵,4,3,29,3,302,220,206,0,10040911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/4S_05,warrior/4D_03
14092,0,3,枪,西凉枪兵,4,3,29,3,265,197,272,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_05n,warrior/1D_03n
14093,2,4,骑,华雄,4,3,29,3,364,223,248,2,10040921,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard56,card56,warrior/56S,warrior/56D
14101,2,1,骑,吕布,4,4,30,4,563,50,1278,0,10041021,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard19,card19,warrior/19S,warrior/19D
14111,2,2,骑,虎贲骑,4,2,30,1,338,210,230,2,20041121,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_02n,warrior/4D_05n
14112,2,3,骑,虎贲骑,4,2,30,2,338,210,230,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_03,warrior/4D_06
14113,2,4,骑,虎贲骑,4,2,30,2,297,210,269,0,10041121,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/4S_04,warrior/4D_07
14121,0,1,枪,西凉枪兵,4,3,31,3,316,260,295,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2028,card2028,warrior/6S_02,warrior/6D_03n
14122,2,2,骑,吕布,4,3,31,3,592,80,446,2,10041221,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard19,card19,warrior/19S,warrior/19D
14123,1,3,弓,李儒,4,3,31,3,234,310,209,0,40041211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2004,card2004,warrior/5S_04n,warrior/5D_03n
15011,0,4,枪,西凉护卫,4,3,31,3,337,224,258,0,30050101,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/3S_04,warrior/3D_03n
15021,1,1,弓,貂蝉,4,4,31,4,338,337,258,0,20050211,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard34,card34,warrior/34S,warrior/34D
15022,0,2,枪,西凉护卫,4,3,31,3,302,229,305,3,10050201,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_05n,warrior/1D_03n
15023,0,3,枪,西凉护卫,4,3,31,3,302,229,305,0,30050201,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_05n,warrior/1D_03n
15031,0,4,枪,西凉枪兵,4,3,31,3,307,233,309,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_06,warrior/1D_04
15032,1,1,弓,西凉弓兵,4,3,31,3,348,261,233,0,20050311,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/1S_05n,warrior/1D_03n
15033,2,2,骑,西凉骑兵,4,3,31,3,370,233,249,0,10050321,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_04,warrior/3D_03n
15041,1,3,弓,西凉弓兵,4,3,32,3,357,269,240,0,30050411,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_05n,warrior/6D_03n
15042,2,4,骑,西凉骑兵,4,3,32,3,336,241,299,3,10050421,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_05,warrior/3D_04
15051,2,1,骑,吕布,4,4,32,4,652,100,729,2,10050521,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard19,card19,warrior/19S,warrior/19D
15052,2,2,骑,张辽,4,4,32,4,576,275,846,0,10050522,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard8,card8,warrior/8S,warrior/8D
15061,0,3,枪,西凉枪兵,4,3,33,3,373,253,285,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/3S_04,warrior/3D_03n
15062,1,4,弓,西凉弓兵,4,3,33,3,286,379,248,0,40050611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_06,warrior/6D_04
15071,1,1,弓,吕姬,4,3,33,4,602,323,464,0,10050711,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard206,card206,warrior/9S_01,warrior/9D_06
15072,2,2,骑,吕玲绮,4,4,33,4,643,289,911,2,10050721,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard44,card44,warrior/44S,warrior/44D
15081,0,3,枪,西凉枪兵,4,3,34,3,388,264,295,0,30050801,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_06,warrior/1D_04
15082,2,4,骑,西凉骑兵,4,3,34,3,415,264,277,0,10050821,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_04,warrior/3D_03n
15091,0,1,枪,飞熊军,4,3,34,3,349,270,349,0,10050901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/6S_06,warrior/6D_04
15092,2,2,骑,飞熊军,4,3,34,3,373,270,326,2,20050921,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/1S_05n,warrior/1D_03n
15101,2,3,骑,飞熊军,4,3,35,3,383,276,334,2,30051011,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/1S_06,warrior/1D_04
15102,1,4,弓,飞熊军,4,3,35,3,310,413,268,0,40051021,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/6S_05n,warrior/6D_03n
15111,0,1,枪,西凉护卫,4,3,35,3,411,281,311,0,10051101,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_05,warrior/3D_04
15112,1,2,弓,西凉护卫,4,3,35,3,411,316,271,0,20051111,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_04,warrior/3D_03n
15113,2,3,骑,董白,4,3,35,3,493,316,326,0,10051121,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard118,card118,warrior/44S,warrior/44D
15121,2,4,骑,董白,4,3,36,3,632,323,388,5,10051221,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard118,card118,warrior/44S,warrior/44D
15122,2,1,骑,董卓,4,4,36,4,716,296,306,0,10051222,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard21,card21,warrior/21S,warrior/21D
15123,0,2,枪,飞熊军,4,3,36,3,505,346,383,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/6S_05n,warrior/6D_03n
15124,1,3,弓,飞熊军,4,3,36,3,505,387,333,0,10051211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/3S_04,warrior/3D_03n
15125,1,4,弓,李儒,4,3,36,3,323,474,277,0,40051211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2004,card2004,warrior/5S_04n,warrior/5D_03n
16011,0,3,枪,山贼,4,3,35,3,427,293,338,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/4S_02n,warrior/4D_05n
16012,0,4,枪,山贼,4,3,35,3,427,293,338,2,10060101,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/4S_03,warrior/4D_06
16013,1,1,弓,山贼,4,3,35,3,427,330,293,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/4S_04,warrior/4D_07
16014,1,2,弓,山贼,4,3,35,3,427,330,293,0,20060111,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2015,card2015,warrior/2S_01,warrior/2D_01
16021,0,3,枪,周仓,4,3,35,3,478,301,347,0,20060201,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/2S_02,warrior/2D_02
16022,2,4,骑,山贼,4,3,35,3,463,299,322,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_05n,warrior/6D_01
16023,2,1,骑,山贼,4,3,35,3,411,299,371,0,10060221,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/6S_06,warrior/6D_02
16031,1,2,弓,鬼卒,4,3,35,3,389,399,306,5,40060311,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/5S_04n,warrior/5D_03n
16032,0,3,枪,祭酒,4,3,35,3,389,304,404,0,20060301,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2028,card2028,warrior/5S_04n,warrior/5D_03n
16033,0,4,枪,治头祭酒,4,3,35,3,389,304,404,0,20060302,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2011,card2011,warrior/1S_05n,warrior/1D_03n
16041,1,1,弓,张鲁,4,3,36,3,389,562,351,6,20060411,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/4S_02n,warrior/4D_05n
16042,0,2,枪,治头祭酒,4,3,36,3,398,311,416,0,10060401,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2011,card2011,warrior/1S_06,warrior/1D_04
16043,0,3,枪,治头祭酒,4,3,36,3,448,311,362,0,30060401,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2011,card2011,warrior/6S_05n,warrior/6D_03n
16051,1,4,弓,寿春护卫,4,3,36,3,455,356,319,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/4S_06,warrior/4D_04
16052,1,1,弓,寿春护卫,4,3,36,3,471,356,319,3,10060511,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/4S_06,warrior/4D_04
16053,2,2,骑,寿春巡卫,4,3,36,3,488,317,343,0,10060521,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2027,card2027,warrior/3S_04,warrior/3D_03n
16061,2,3,骑,孙坚旧部,4,3,37,3,508,323,353,3,10060621,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2003,card2003,warrior/2S_03,warrior/2D_02
16062,2,4,骑,孙坚旧部,4,3,37,3,499,323,353,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/2S_03,warrior/2D_04
16063,1,1,弓,孙坚旧部,4,3,37,3,361,480,328,0,40060611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/5S_02,warrior/5D_01
16064,0,2,枪,孙坚旧部,4,3,37,3,465,323,379,0,10060601,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/1S_01,warrior/1D_01
16071,0,3,枪,真·孙策,4,3,37,3,792,368,1064,0,10060701,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard11,card11,warrior/11S,warrior/11D
16072,0,4,枪,真·蒋钦,4,3,37,3,470,368,1286,0,20060701,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/3S_04,warrior/3D_02
16073,1,1,弓,精英弓兵,4,3,37,3,471,370,333,0,40060711,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/4S_04,warrior/4D_06
16081,0,2,枪,城管,4,3,38,3,482,336,396,0,10060801,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/4D_02
16082,2,3,骑,城管,4,3,38,3,517,336,368,0,10060821,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_02,warrior/5D_02n
16091,1,4,弓,寿春守军,4,3,38,3,380,506,349,2,40060911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2013,card2013,warrior/3S_03,warrior/3D_02
16092,0,1,枪,寿春守军,4,3,38,3,488,341,402,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/6S_06,warrior/6D_05
16093,1,2,弓,袁胤,4,3,38,3,476,492,383,0,10060911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2011,card2011,warrior/4S_01,warrior/4D_02
16101,0,3,枪,袁术枪兵,4,3,39,3,443,349,472,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2027,card2027,warrior/1S_06,warrior/1D_04
16102,1,4,弓,袁术弓兵,4,3,39,3,369,517,357,3,40061011,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/4S_06,warrior/4D_04
16103,1,1,弓,袁术弓兵,4,3,39,3,387,524,357,0,40061012,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/6S_06,warrior/6D_04
16111,2,2,骑,袁术骑兵,4,3,39,3,542,354,391,4,10061121,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/6S_05n,warrior/6D_03n
16112,2,3,骑,真·纪灵,4,3,39,3,608,364,438,0,10061122,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2012,card2012,warrior/51S,warrior/51D
16113,1,4,弓,袁术,4,3,39,3,502,520,408,0,10061111,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard191,card191,warrior/4S_02n,warrior/4D_02
16121,0,1,枪,袁术枪兵,4,3,40,3,556,337,550,5,30061201,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2027,card2027,warrior/3S_04,warrior/3D_03n
16122,2,2,骑,袁术骑兵,4,3,40,3,620,337,447,0,10061221,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/6S_05n,warrior/6D_03n
16123,1,3,弓,袁术,4,3,40,3,513,531,626,0,10061211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard191,card191,warrior/4S_02n,warrior/4D_02
17011,0,4,枪,下邳枪兵,4,3,40,3,433,343,466,0,30070101,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_01,warrior/1D_05
17012,1,1,弓,下邳弓兵,4,3,40,3,487,387,350,0,10070111,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2029,card2029,warrior/6S_06,warrior/6D_04
17013,0,1,枪,郝萌,4,3,40,3,520,411,559,4,10070101,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2007,card2007,warrior/6S_01,warrior/6D_05
17021,1,2,弓,下邳弓兵,4,3,40,3,439,456,359,0,30070211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2013,card2013,warrior/3S_02,warrior/3D_03n
17022,0,3,枪,下邳枪兵,4,3,40,3,492,348,415,2.5,10070201,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2021,card2021,warrior/3S_04,warrior/6D_04
17023,1,4,弓,下邳弓兵,4,3,40,3,492,393,356,0,40070211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/6S_03,warrior/6D_02
17031,0,1,枪,曹性,4,3,40,3,597,423,506,0,10070301,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2012,card2012,warrior/6S_04,warrior/6D_05
17032,0,2,枪,高顺,4,3,40,3,612,411,506,0,10070302,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/3S_03,warrior/3D_03n
17033,2,3,骑,下邳骑兵,4,3,40,3,537,353,392,0,10070321,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_06,warrior/1D_04
17041,2,4,骑,下邳骑兵,4,3,41,3,489,360,455,0,20070421,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/1S_05n,warrior/1D_03n
17042,0,1,枪,下邳枪兵,4,3,41,3,508,360,432,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_01,warrior/1D_05
17043,1,2,弓,下邳弓兵,4,3,41,3,508,406,369,3.5,10070411,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2010,card2010,warrior/5S_02,warrior/4D_05n
17051,0,3,枪,下邳枪兵,4,3,41,3,459,365,498,0,30070501,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2017,card2017,warrior/4S_03,warrior/4D_02
17052,1,4,弓,真·陈宫,4,3,41,3,484,645,453,0,40070511,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2028,card2028,warrior/6S_02,warrior/6D_03n
17053,2,1,骑,下邳骑兵,4,3,41,3,555,365,407,2,10070521,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/3S_05,warrior/3D_04
17061,0,2,枪,下邳枪兵,4,3,42,3,524,372,448,0,10070611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_01,warrior/1D_05
17062,2,3,骑,下邳骑兵,4,3,42,3,566,372,415,0,10070621,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/3S_05,warrior/3D_04
17063,1,4,弓,下邳弓兵,4,3,42,3,468,488,387,2,10070612,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_04,warrior/4D_05n
17064,1,1,弓,下邳弓兵,4,3,42,3,411,549,387,0,40070611,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2020,card2020,warrior/3S_05,warrior/3D_01
17071,0,2,枪,下邳枪兵,4,3,42,3,473,377,516,3,20070701,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2019,card2019,warrior/5S_03,warrior/5D_03n
17072,2,3,骑,下邳骑兵,4,3,42,3,572,377,422,0,10070721,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/3S_04,warrior/3D_03n
17073,2,4,骑,真·张辽,4,4,42,4,1029,452,506,0,10070722,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard8,card8,warrior/8S,warrior/8D
17081,0,1,枪,下邳枪兵,4,3,43,3,482,384,528,0,20070801,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2009,card2009,warrior/4S_01,warrior/4D_03
17082,2,2,骑,下邳骑兵,4,3,43,3,583,384,431,0,10070821,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_06,warrior/1D_04
17083,1,3,弓,下邳弓兵,4,3,43,3,424,567,401,0,40070811,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/4S_01,warrior/4D_04
17091,1,4,弓,下邳弓兵,4,3,43,3,546,441,402,0,10070911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_04,warrior/4D_05n
17092,0,1,枪,下邳枪兵,4,3,43,3,546,389,472,2,10070901,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2024,card2024,warrior/1S_01,warrior/1D_05
17093,1,2,弓,下邳弓兵,4,3,43,3,430,574,406,0,40070911,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2020,card2020,warrior/1S_03,warrior/1D_02
17101,2,3,骑,下邳骑兵,4,3,44,3,601,396,446,3,20071021,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2007,card2007,warrior/1S_06,warrior/1D_04
17102,2,4,骑,鬼·吕布,4,4,44,4,1081,10,1200,0,10071021,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard19,card19,warrior/19S,warrior/19D
17111,0,1,枪,下邳枪兵,4,3,44,3,502,401,554,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2007,card2007,warrior/1S_06,warrior/1D_04
17112,1,2,弓,真·吕姬,4,4,44,4,1011,546,554,0,10071111,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard206,card206,warrior/9S_01,warrior/9D_06
17113,2,3,骑,真·吕玲绮,4,4,44,4,1094,481,613,2,10071121,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard44,card44,warrior/44S,warrior/44D
17121,2,4,骑,真·吕布,4,4,45,4,1114,10,663,0,10071221,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard19,card19,warrior/19S,warrior/19D
17122,2,1,骑,真·张辽,4,4,45,4,1098,489,663,5,10071222,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard8,card8,warrior/8S,warrior/8D
17123,1,2,弓,真·貂蝉,4,4,45,4,540,1087,514,0,20071211,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard34,card34,warrior/34S,warrior/34D
17124,1,3,弓,真·陈宫,4,4,45,4,556,1087,514,0,40071211,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2028,card2028,warrior/6S_02,warrior/6D_03n
17125,1,4,弓,下邳弓兵,4,3,45,3,572,463,423,0,0,-1,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_04,warrior/4D_05n
